company_acer,company_apple,company_asus,company_dell,company_hp,company_lenovo,company_lg,company_msi,company_other (chinease/korean),company_other (european/american),company_samsung,company_toshiba,cpu_brand,cpu_cores,cpu_mark,cpu_name,cpu_name_key,cpu_thread_mark,gpu_brand,gpu_g2d_mark,gpu_g3d_mark,gpu_name,gpu_name_key,inches,memory_flash_storage,memory_hdd,memory_hybrid,memory_primary,memory_secondary,memory_ssd,opsys_android,opsys_chrome os,opsys_linux,opsys_macos,opsys_windows 10,opsys_windows 7,price_bracket,price_euros,ram_gb,screen_panel_ips,screen_resolution_l,screen_resolution_w,screen_retina_display,screen_touchscreen,typename_2 in 1 convertible,typename_gaming,typename_notebook,typename_ultrabook,weight_kg
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,5107,Intel Core i5 7300HQ 2.5GHz,Intel Core i5-7300HQ @ 2.50GHz,1968,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,17.3,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1095.0,8,0,1080,1920,0,0,0,1,0,0,2.7
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,389.0,8,0,768,1366,0,0,0,0,1,0,2.1
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,949.0,8,0,1080,1920,0,0,0,1,0,0,2.2
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,2000.0,0.0,0,0,0,0,0,0,0,Budget,519.0,8,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,855.0,8,0,1080,1920,0,0,0,0,1,0,2.02
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2981,Intel Core i3 7130U 2.7GHz,Intel Core i3-7130U @ 2.70GHz,1582,Nvidia,195,1899,Nvidia GeForce MX130                              ,GeForce MX130                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,530.0,4,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Nvidia,191,1303,Nvidia GeForce 930MX                              ,GeForce 930MX                                     ,17.3,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,977.0,8,0,1080,1920,0,0,0,0,1,0,2.5
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1096.16,8,1,1080,1920,0,0,0,0,0,1,1.88
0,1,0,0,0,0,0,0,0,0,0,0,Intel,2,2670,Intel Core i5 1.3GHz,Intel Core i7-7Y75 @ 1.30GHz,1612,Intel,218,922,Intel HD Graphics 615                             ,Intel HD Graphics 620                             ,12.0,0,0,0,512.0,0.0,1,0,0,0,1,0,0,Mid Range,1510.0,8,1,1440,2304,1,0,0,0,0,1,0.92
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,860.0,8,0,1080,1920,0,0,0,0,1,0,1.63
0,0,0,0,0,1,0,0,0,0,0,0,AMD,2,1334,AMD A6-Series 9220 2.5GHz,AMD A6-9225,1179,AMD,312,11,AMD R4 Graphics                                   ,RGH Drivers v3                                    ,15.6,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Budget,399.0,4,0,1080,1920,0,0,0,0,1,0,2.2
1,0,0,0,0,0,0,0,0,0,0,0,AMD,2,1515,AMD A9-Series 9420 3GHz,AMD A9-9420,1318,AMD,810,9669,AMD Radeon R5                                     ,Radeon RX 590                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,395.0,4,0,768,1366,0,0,0,0,1,0,2.1
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050 Ti                        ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1349.0,16,1,1080,1920,0,0,0,1,0,0,2.65
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Nvidia,686,2637,Nvidia GeForce GTX 940MX                          ,MONSTER GeForce GTX 675M                          ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,699.0,8,1,1080,1920,0,0,0,0,0,1,1.83
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Budget,598.99,8,0,1080,1920,0,0,0,0,1,0,1.96
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1449.0,16,1,1080,1920,0,0,0,1,0,0,2.2
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1649.0,8,1,1080,1920,0,0,0,0,0,1,1.21
0,0,1,0,0,0,0,0,0,0,0,0,AMD,4,3252,AMD FX 9830P 3GHz,AMD FX-9830P,1563,AMD,676,1810,AMD Radeon RX 560                                 ,RadeonT RX 560X                                   ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,699.0,8,0,1080,1920,0,0,0,1,0,0,2.45
1,0,0,0,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Nvidia,218,2314,Nvidia GeForce MX150                              ,GeForce MX150                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,689.0,8,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,13.3,0,0,0,512.0,0.0,1,0,0,0,0,1,0,Mid Range,1197.0,16,0,1080,1920,0,0,0,0,1,0,1.49
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5107,Intel Core i5 7300HQ 2.5GHz,Intel Core i5-7300HQ @ 2.50GHz,1968,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1195.0,8,0,1080,1920,0,0,0,1,0,0,2.65
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1049.0,8,0,1080,1920,0,0,0,0,0,1,1.25
1,0,0,0,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,847.0,8,1,1080,1920,0,1,1,0,0,0,1.5
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,AMD,516,649,AMD Radeon R5 M430                                ,Radeon R5 M430                                    ,15.6,0,1,0,1000.0,0.0,0,0,0,1,0,0,0,Budget,599.9,8,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,AMD,516,649,AMD Radeon R5 M430                                ,Radeon R5 M430                                    ,15.6,0,0,0,256.0,0.0,1,0,0,1,0,0,0,Budget,485.0,4,0,1080,1920,0,0,0,0,1,0,2.2
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Nvidia,150,1092,Nvidia GeForce 920M                               ,GeForce 920MX                                     ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Budget,577.0,6,0,1080,1920,0,0,0,0,1,0,2.0
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1249.0,12,1,1080,1920,0,0,0,1,0,0,2.62
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,AMD,579,1012,AMD Radeon 530                                    ,RadeonT R5 430                                    ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,719.0,8,0,1080,1920,0,0,0,0,1,0,1.91
0,0,0,0,1,0,0,0,0,0,0,0,AMD,2,832,AMD E-Series E2-9000e 1.5GHz,AMD E2-9000e,725,AMD,788,8404,AMD Radeon R2                                     ,Radeon R9 290                                     ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,349.0,4,0,1080,1920,0,0,0,0,1,0,2.1
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,AMD,164,470,AMD Radeon 520                                    ,Radeon R5 M420                                    ,15.6,0,1,0,1000.0,0.0,0,0,0,1,0,0,0,Mid Range,647.0,8,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Nvidia,218,2314,Nvidia GeForce MX150                              ,GeForce MX150                                     ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1119.0,8,1,1080,1920,0,0,0,0,0,1,1.38
0,0,0,0,0,0,0,0,0,1,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.5,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1340.0,8,0,1504,2256,0,1,0,0,0,1,1.252
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,659.0,6,1,1080,1920,0,0,0,0,1,0,1.58
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,414.9,4,0,1080,1920,0,0,0,0,1,0,1.85
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1193.0,8,1,1080,1920,0,0,0,0,0,1,1.3
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050 Ti                        ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,Mid Range,1299.0,16,0,1080,1920,0,0,0,1,0,0,2.2
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1480.0,8,1,1080,1920,0,0,0,0,1,0,1.58
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Nvidia,218,2314,Nvidia GeForce MX150                              ,GeForce MX150                                     ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,Mid Range,1262.0,16,0,1080,1920,0,0,0,0,0,1,1.5
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3801,Intel Core i7 7560U 2.4GHz,Intel Core i7-7560U @ 2.40GHz,2013,Intel,563,1429,Intel Iris Plus Graphics 640                      ,Intel Iris Pro Graphics 6200                      ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1379.0,8,0,1800,3200,0,1,0,0,0,1,1.23
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1399.0,8,1,1080,1920,0,1,1,0,0,0,1.37
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,14.0,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,722.0,4,1,768,1366,0,0,0,0,1,0,1.63
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1629.0,8,1,1080,1920,0,0,0,0,0,1,1.21
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1398.99,8,1,1080,1920,0,1,1,0,0,0,1.26
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,Mid Range,1084.0,8,0,1080,1920,0,0,0,0,1,0,1.63
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,Mid Range,1130.33,8,1,1080,1920,0,0,0,0,1,0,2.16
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Nvidia,150,1092,Nvidia GeForce 920MX                              ,GeForce 920MX                                     ,17.3,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,564.0,4,0,1080,1920,0,0,0,0,1,0,2.0
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1118.0,8,0,1080,1920,0,0,0,0,1,0,1.7
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,479.0,6,1,1080,1920,0,1,0,0,1,0,2.1
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,875,14489,Nvidia GeForce GTX 1070                           ,GeForce GTX 1070 Ti                               ,15.6,0,1,0,256.0,2000.0,1,0,0,0,0,1,0,High End,2241.5,16,0,1080,1920,0,0,0,1,0,0,1.8
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,0,0,Budget,629.0,8,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Nvidia,191,1303,Nvidia GeForce 930MX                              ,GeForce 930MX                                     ,17.3,0,0,0,512.0,0.0,1,0,0,0,0,1,0,Mid Range,1271.0,16,0,1080,1920,0,0,0,0,1,0,2.5
1,0,0,0,0,0,0,0,0,0,0,0,AMD,2,1515,AMD A9-Series 9420 3GHz,AMD A9-9420,1318,AMD,810,9669,AMD Radeon R5                                     ,Radeon RX 590                                     ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Budget,451.0,4,0,768,1366,0,0,0,0,1,0,2.1
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,664,Intel Celeron Dual Core N3060 1.6GHz,Intel Celeron N3060 @ 1.60GHz,629,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,0,0,Budget,259.0,4,0,768,1366,0,0,0,0,1,0,1.86
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,14.0,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,812.0,8,0,1080,1920,0,0,0,0,1,0,1.63
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,AMD,579,1012,AMD Radeon 530                                    ,RadeonT R5 430                                    ,17.3,0,1,0,256.0,2000.0,1,0,0,0,0,1,0,Mid Range,1396.0,16,0,1080,1920,0,0,0,0,1,0,2.8
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,17.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,928.0,8,0,1080,1920,0,0,0,0,1,0,2.5
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,AMD,182,913,AMD Radeon R7 M445                                ,Radeon R7 M445                                    ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,638.99,8,0,768,1366,0,0,0,0,1,0,2.36
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,AMD,516,649,AMD Radeon R5 M430                                ,Radeon R5 M430                                    ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,449.0,4,0,1080,1920,0,0,0,0,1,0,2.2
1,0,0,0,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,884.0,8,1,1080,1920,0,0,0,0,0,1,1.6
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2981,Intel Core i3 7130U 2.7GHz,Intel Core i3-7130U @ 2.70GHz,1582,Nvidia,195,1899,Nvidia GeForce MX130                              ,GeForce MX130                                     ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Budget,572.0,4,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,598.0,8,0,768,1366,0,0,0,0,1,0,2.05
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,988.0,8,0,1080,1920,0,0,0,0,1,0,1.63
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,1128,Intel Celeron Dual Core N3350 1.1GHz,Intel Celeron N3350 @ 1.10GHz,809,Intel,218,922,Intel HD Graphics 500                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,0,0,Budget,252.36,4,0,768,1366,0,0,0,0,1,0,1.9
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,5107,Intel Core i5 7300HQ 2.5GHz,Intel Core i5-7300HQ @ 2.50GHz,1968,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,17.3,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,938.0,8,0,1080,1920,0,0,0,1,0,0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Nvidia,150,1092,Nvidia GeForce 920MX                              ,GeForce 920MX                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,0,0,Budget,499.0,4,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,699.0,4,1,1080,1920,0,0,0,0,1,0,1.32
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2981,Intel Core i3 7130U 2.7GHz,Intel Core i3-7130U @ 2.70GHz,1582,Nvidia,195,1899,Nvidia GeForce MX130                              ,GeForce MX130                                     ,17.3,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,655.0,4,1,1080,1920,0,0,0,0,1,0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,AMD,336,3166,AMD Radeon RX 550                                 ,RadeonT RX 5500M                                  ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1116.02,8,1,1080,1920,0,0,0,0,1,0,1.75
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,686,2637,Nvidia GeForce GTX 1050M                          ,MONSTER GeForce GTX 675M                          ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,0,0,Mid Range,869.0,8,1,1080,1920,0,0,0,1,0,0,2.4
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3029,Intel Core i5 6200U 2.3GHz,Intel Core i5-6200U @ 2.30GHz,1588,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,602.0,4,0,768,1366,0,0,0,0,1,0,2.1
0,0,0,0,1,0,0,0,0,0,0,0,AMD,2,1334,AMD A6-Series 9220 2.5GHz,AMD A6-9225,1179,AMD,159,216,AMD Radeon R4 Graphics                            ,Radeon HD 6320 Graphic                            ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Budget,369.0,4,0,768,1366,0,0,0,0,1,0,1.86
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1099.0,8,0,1080,1920,0,0,0,0,0,1,1.25
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,2380,Intel Core M 6Y75 1.2GHz,Intel Core m7-6Y75 @ 1.20GHz,1433,Intel,218,922,Intel HD Graphics 515                             ,Intel HD Graphics 620                             ,12.5,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,2014.0,8,1,2160,3840,0,1,0,0,0,1,0.97
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,1128,Intel Celeron Dual Core N3350 1.1GHz,Intel Celeron N3350 @ 1.10GHz,809,Intel,218,922,Intel HD Graphics 500                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,344.0,4,0,1080,1920,0,0,0,0,1,0,2.0
